Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
72.500.000;-30.983;79.823;56.013;-0.3205;44.414
72.519.531;30.067;49.298;66.392;0.3510;30.067
72.539.063;87.149;32.204;74.634;0.5647;0.0153
72.558.594;137.515;30.983;89.286;0.8394;-16.941
72.578.125;163.462;26.404;105.464;16.331;-15.720
72.597.656;144.536;18.468;111.264;23.657;-16.026
72.617.188;85.928;16.026;107.601;29.457;-33.730
72.636.719;12.363;21.825;105.464;46.551;-60.287
72.656.250;-40.140;18.162;103.938;75.855;-70.360
72.675.781;-23.657;-15.415;78.297;88.675;-102.717
72.695.313;72.802;-70.971;14.805;57.540;-209.554
72.714.844;162.546;-106.380;-49.908;0.5342;-313.645
72.734.375;157.662;-92.033;-71.276;-31.288;-331.654
72.753.906;101.496;-48.687;-58.761;-59.371;-309.982
72.773.438;66.697;-10.836;-44.414;-95.085;-298.993
72.792.969;37.088;16.941;-33.730;-120.421;-270.299
72.812.500;-23.352;50.519;-11.752;-119.811;-204.060
72.832.031;-106.685;84.402;30.067;-99.969;-100.885
72.851.563;-179.945;96.306;70.360;-70.665;37.088
72.871.094;-216.575;94.475;91.117;-36.172;161.630
72.890.625;-226.038;105.159;105.464;-0.0458;226.648
72.910.156;-236.722;129.884;123.168;36.477;256.258
72.929.688;-239.164;138.126;128.968;69.139;268.162
72.949.219;-203.449;115.537;109.737;87.454;248.626
72.968.750;-145.147;80.433;81.960;99.664;214.133
72.988.281;-89.286;36.172;56.929;105.769;164.377
73.007.813;-10.226;-21.215;22.741;85.317;49.908
73.027.344;98.138;-61.813;-19.689;38.919;-102.717
73.046.875;191.545;-60.287;-46.856;0.2289;-172.924
73.066.406;266.331;-41.056;-54.487;-0.8700;-129.274
73.085.938;330.128;-25.794;-58.761;-10.836;-56.929
73.105.469;343.864;-19.078;-57.234;-12.057;0.3510
73.125.000;320.665;-29.151;-43.193;-0.8700;58.761
73.144.531;306.929;-51.740;-29.151;-0.6258;81.960
73.164.063;298.687;-72.802;-26.404;-0.9005;41.056
73.183.594;281.593;-88.370;-34.646;-13.889;-47.466
73.203.125;247.711;-105.464;-47.161;-17.552;-128.968
73.222.656;173.230;-97.222;-39.225;-10.836;-146.978
73.242.188;40.140;-33.120;0.4731;14.805;-69.139
73.261.719;-117.063;45.024;59.982;49.908;71.886
73.281.250;-255.647;102.717;100.580;77.076;209.554
73.300.781;-360.348;150.641;127.747;90.812;303.266
73.320.313;-411.630;186.355;137.210;88.675;325.549
73.339.844;-402.167;196.123;121.947;68.529;273.657
73.359.375;-344.475;189.103;93.864;37.393;198.565
73.378.906;-255.952;172.924;65.781;0.4731;146.978
73.398.438;-153.999;132.631;34.951;-25.794;103.022
73.417.969;-56.319;84.707;0.6868;-50.519;68.834
73.437.500;0.3816;61.203;0.0458;-56.624;90.201
73.457.031;43.193;45.635;0.5037;-52.961;129.579
73.476.563;109.737;10.226;-0.6258;-59.371;109.127
73.496.094;166.514;-21.825;-18.162;-61.203;67.613
73.515.625;151.557;-21.215;-0.0153;-33.730;79.212
73.535.156;94.170;-0.3816;30.067;0.8394;117.979
73.554.688;37.088;23.046;50.519;41.056;144.536
73.574.219;-29.151;70.665;70.665;64.866;185.440
73.593.750;-96.612;123.779;92.643;80.128;255.647
73.613.281;-134.158;158.578;106.685;84.707;321.276
73.632.813;-128.053;164.988;109.432;84.096;349.054
73.652.344;-86.844;145.147;94.780;75.855;326.160
73.671.875;-38.919;104.243;58.455;49.603;249.237
73.691.406;-0.0153;68.529;16.941;13.278;164.988
73.710.938;18.468;65.781;-0.5037;-0.9310;136.294
73.730.469;30.067;69.139;-13.889;-17.857;136.600
73.750.000;72.497;41.667;-37.088;-29.457;107.601
73.769.531;127.137;0.0153;-65.476;-45.635;67.308
73.789.063;143.010;-10.836;-69.139;-50.519;61.813
73.808.594;117.063;-0.1984;-49.298;-38.309;79.823
73.828.125;72.192;-0.3816;-20.604;-16.026;96.306
73.847.656;14.499;0.4731;12.973;0.8394;108.211
73.867.188;-47.161;47.772;44.719;23.657;98.748
73.886.719;-97.222;96.306;64.560;25.794;77.076
73.906.250;-134.768;117.979;69.750;23.657;73.413
73.925.781;-161.020;114.927;68.529;24.573;81.654
73.945.313;-169.567;92.949;64.560;26.099;97.222
73.964.844;-140.873;46.856;49.603;22.131;129.884
73.984.375;-83.486;-0.7784;27.015;16.636;161.935
74.003.906;-41.361;-30.678;17.552;20.299;179.029
74.023.438;-16.941;-16.941;22.741;29.762;184.829
74.042.969;0.5037;0.2595;29.151;39.835;186.050
74.062.500;32.204;11.447;31.288;53.571;184.829
74.082.031;110.043;0.4426;20.910;65.781;148.810
74.101.563;221.764;-0.6563;0.6868;76.770;97.833
74.121.094;272.131;-0.8089;13.278;100.580;110.653
74.140.625;245.269;0.1374;36.783;128.053;180.250
74.160.156;197.955;26.404;59.371;143.620;249.542
74.179.688;155.830;58.761;77.991;148.504;288.919
74.199.219;111.569;80.739;91.117;144.231;286.172
74.218.750;46.245;99.359;101.496;134.768;274.573
74.238.281;-40.140;128.358;113.095;127.137;291.056
74.257.813;-115.232;157.662;115.232;110.043;301.129
74.277.344;-158.883;167.125;104.243;82.875;276.709
74.296.875;-170.482;137.515;90.507;56.013;243.742
74.316.406;-154.609;89.896;76.465;30.067;207.723
74.335.938;-138.431;74.023;60.897;0.5952;153.999
74.355.469;-136.294;88.065;52.045;-0.4121;97.527
74.375.000;-135.379;100.275;53.877;0.6868;67.918
74.394.531;-126.526;102.717;56.624;28.846;68.223
74.414.063;-83.791;93.559;41.056;37.088;66.087
74.433.594;0.0153;68.529;0.5342;25.183;50.214
74.453.125;64.255;38.004;-17.857;18.773;70.971
74.472.656;76.160;11.752;-0.9921;37.698;149.115
74.492.188;54.182;-0.3510;17.552;77.076;249.847
74.511.719;0.0153;-0.1374;57.540;123.474;358.211
74.531.250;-45.024;-0.3510;90.201;158.272;444.902
74.550.781;-27.320;-14.805;99.664;165.293;457.723
74.570.313;26.099;0.1068;93.864;144.536;380.189
74.589.844;61.203;47.466;86.233;116.758;266.941
74.609.375;61.508;88.370;86.844;114.316;205.586
74.628.906;49.603;109.127;94.475;136.600;203.449
74.648.438;60.287;113.706;92.643;150.031;191.545
74.667.969;89.286;94.170;73.107;134.463;137.210
74.687.500;100.885;78.907;52.656;100.275;77.686
74.707.031;79.518;99.359;50.519;73.107;59.982
74.726.563;23.962;132.631;70.665;74.023;98.748
74.746.094;-47.161;153.999;103.022;98.443;177.503
74.765.625;-79.823;146.368;123.474;120.726;247.405
74.785.156;-56.319;102.717;118.895;124.695;278.236
74.804.688;-16.026;49.908;104.853;116.148;294.109
74.824.219;25.794;18.468;100.885;107.601;322.802
74.843.750;72.802;0.4426;97.833;94.475;330.739
74.863.281;115.842;-0.8700;81.654;65.171;272.741
74.882.813;142.705;-0.4731;68.223;36.477;197.650
74.902.344;136.294;19.078;75.855;33.730;186.050
74.921.875;101.801;31.899;92.033;52.350;228.785
74.941.406;66.392;24.267;96.917;74.328;280.983
74.960.938;48.687;0.4426;90.507;93.559;329.823
74.980.469;42.277;-0.4731;88.675;108.516;351.496
75.000.000;27.320;19.994;97.527;110.653;335.317
75.019.531;14.499;53.571;101.801;99.969;309.371
75.039.063;30.067;64.866;95.085;88.980;296.551
75.058.594;42.582;71.581;92.033;88.370;296.856
75.078.125;22.741;90.812;93.254;88.370;284.035
75.097.656;10.226;122.253;83.791;67.918;217.186
75.117.188;33.120;157.662;66.392;31.593;111.569
75.136.719;70.055;164.683;53.571;0.9921;49.603
75.156.250;91.422;141.484;47.466;18.468;66.392
75.175.781;76.770;129.884;52.656;43.498;127.137
75.195.313;27.625;135.989;69.139;71.581;198.260
75.214.844;-28.541;133.547;88.980;98.138;256.563
75.234.375;-75.549;110.653;106.074;122.558;302.961
75.253.906;-107.906;72.802;118.590;143.315;354.243
75.273.438;-124.695;36.172;124.084;155.830;407.662
75.292.969;-133.547;16.636;130.189;163.156;472.375
75.312.500;-128.663;0.8394;137.210;166.209;530.983
75.332.031;-85.623;0.0153;131.105;153.083;519.689
75.351.563;0.2289;-0.2900;106.990;117.369;425.672
75.371.094;85.012;11.447;74.634;71.276;309.066
75.390.625;106.990;48.382;55.098;42.277;236.416
75.410.156;81.349;89.286;60.287;48.687;227.869
75.429.688;47.772;108.822;76.160;75.244;242.521
75.449.219;18.773;101.801;85.012;99.359;237.332
75.468.750;-13.889;86.538;88.980;119.200;236.111
75.488.281;-52.045;75.549;95.696;139.652;263.889
75.507.813;-67.002;61.203;91.117;146.978;271.215
75.527.344;-35.867;45.330;66.392;126.832;214.744
75.546.875;0.5647;52.656;47.161;98.138;143.926
75.566.406;14.194;75.244;55.708;96.001;140.568
75.585.938;0.7479;76.465;80.739;124.084;214.438
75.605.469;29.151;61.508;103.327;157.662;307.845
75.625.000;81.960;47.161;116.758;179.640;376.832
75.644.531;126.526;35.562;121.642;182.998;400.641
75.664.063;121.642;46.245;128.663;173.535;379.273
75.683.594;66.392;72.802;146.368;168.651;348.443
75.703.125;0.3205;70.971;155.830;170.788;320.971
75.722.656;-26.709;40.751;144.231;170.788;289.530
75.742.188;-31.899;23.352;128.053;166.209;272.741
75.761.719;-45.635;29.457;123.168;164.988;283.730
75.781.250;-76.465;49.298;132.937;173.840;311.203
75.800.781;-100.885;71.581;147.589;191.545;346.612
75.820.313;-103.938;86.538;157.357;209.860;384.768
75.839.844;-98.138;91.728;158.272;221.459;417.735
75.859.375;-88.675;84.096;145.147;214.438;426.587
75.878.906;-63.950;68.529;117.063;180.556;403.999
75.898.438;-42.582;59.066;89.286;135.684;382.937
75.917.969;-63.950;63.645;77.686;99.359;395.757
75.937.500;-123.474;76.160;78.907;70.360;428.114
75.957.031;-188.492;84.096;81.349;43.498;457.723
75.976.563;-239.774;80.128;82.265;23.352;483.364
75.996.094;-261.142;67.308;81.349;11.142;489.469
76.015.625;-251.374;48.993;79.212;0.5952;462.302
76.035.156;-237.943;29.151;78.297;0.6868;418.651
76.054.688;-230.006;14.499;80.739;14.805;386.294
76.074.219;-209.554;0.7173;87.149;33.120;381.716
76.093.750;-181.471;0.3510;96.612;63.034;396.062
76.113.281;-166.209;0.3205;108.516;99.359;413.156
76.132.813;-173.535;0.7173;118.590;126.832;427.808
76.152.344;-204.670;13.889;119.200;130.495;434.524
76.171.875;-242.521;17.857;110.653;114.316;424.756
76.191.406;-262.973;14.499;96.917;94.170;394.841
76.210.938;-254.121;0.3205;81.960;75.855;352.717
76.230.469;-210.470;-15.415;67.613;60.287;315.171
76.250.000;-137.210;-40.140;56.929;48.077;295.635
76.269.531;-81.960;-63.034;50.519;41.056;299.908
76.289.063;-88.065;-77.686;48.993;40.751;322.802
76.308.594;-124.389;-87.149;51.435;46.856;347.222
76.328.125;-114.011;-99.664;55.403;57.845;354.853
76.347.656;-11.142;-116.148;59.676;70.360;341.728
76.367.188;110.653;-127.442;64.255;79.518;316.087
76.386.719;132.021;-122.558;68.834;81.960;290.140
76.406.250;49.908;-104.548;71.886;77.991;268.162
76.425.781;-60.897;-85.012;73.107;72.192;243.437
76.445.313;-149.725;-72.192;71.886;67.613;219.628
76.464.844;-197.344;-69.139;68.223;63.034;200.092
76.484.375;-202.839;-70.971;62.118;55.098;177.503
76.503.906;-195.818;-64.255;57.845;45.635;153.694
76.523.438;-220.849;-42.888;59.982;40.446;130.800
76.542.969;-284.646;-14.194;69.139;42.888;105.464
76.562.500;-359.127;10.531;81.960;49.908;97.833
76.582.031;-419.261;27.015;93.864;58.455;126.832
76.601.563;-451.618;33.425;100.885;63.950;180.556
76.621.094;-451.007;33.120;101.190;61.508;243.742
76.640.625;-422.924;30.372;97.833;54.182;305.403
76.660.156;-381.105;28.541;94.475;48.993;356.074
76.679.688;-338.980;29.457;95.696;51.129;386.905
76.699.219;-302.961;30.678;100.580;60.897;395.452
76.718.750;-263.278;27.320;103.632;73.413;384.463
76.738.281;-200.092;14.499;98.138;80.128;342.033
76.757.813;-115.537;-0.4731;83.791;77.686;268.162
76.777.344;-30.067;-24.878;66.392;70.055;195.513
76.796.875;43.193;-41.972;50.519;62.424;149.420
76.816.406;88.370;-50.519;39.225;55.098;125.916
76.835.938;90.201;-45.635;32.814;44.414;111.569
76.855.469;59.371;-28.846;31.593;32.204;102.717
76.875.000;24.267;-10.836;35.562;24.878;104.243
76.894.531;0.6563;-0.0153;43.803;26.709;116.758
76.914.063;21.520;0.5952;54.182;34.951;148.199
76.933.594;55.708;13.889;64.866;44.109;201.923
76.953.125;61.203;26.099;75.549;51.435;261.447
76.972.656;20.604;39.835;86.233;58.455;314.255
76.992.188;-35.562;48.077;95.391;64.560;352.106
77.011.719;-77.686;48.687;101.190;70.055;366.453
77.031.250;-87.454;43.498;103.022;74.023;357.906
77.050.781;-53.266;30.372;100.885;75.855;329.212
77.070.313;17.552;0.8394;95.696;76.160;279.151
77.089.844;99.969;-16.331;87.759;74.023;224.206
77.109.375;161.630;-32.814;78.907;70.360;191.850
77.128.906;180.861;-33.425;73.107;67.613;176.587
77.148.438;156.746;-19.994;70.360;66.087;163.767
77.167.969;105.159;-0.0763;68.834;64.560;160.104
77.187.500;50.824;17.247;67.308;62.424;175.061
77.207.031;17.552;31.593;65.781;59.066;204.976
77.226.563;11.447;39.225;65.171;54.487;235.501
77.246.094;33.120;37.698;65.781;51.129;262.363
77.265.625;87.149;30.067;67.002;49.603;291.972
77.285.156;146.673;24.573;68.223;49.298;319.444
77.304.688;169.872;24.878;69.750;49.603;332.265
77.324.219;173.840;25.183;69.750;48.382;328.602
77.343.750;190.324;23.046;67.308;44.414;305.708
77.363.281;199.786;20.604;63.339;38.614;260.531
77.382.813;179.029;21.520;58.761;32.204;208.944
77.402.344;132.937;27.015;54.487;26.709;172.009
77.421.875;77.381;36.477;51.129;24.878;147.589
77.441.406;24.267;48.993;49.603;27.320;130.800
77.460.938;-23.046;62.118;50.824;35.256;122.863
77.480.469;-63.645;72.802;54.487;49.603;117.063
77.500.000;-92.033;79.823;58.455;66.697;114.011
77.519.531;-102.106;82.875;61.203;80.739;116.148
77.539.063;-92.643;83.486;63.339;89.286;115.537
77.558.594;-64.560;80.128;66.087;93.559;114.927
77.578.125;-20.299;72.497;69.444;95.085;120.116
77.597.656;29.151;62.729;71.581;95.696;128.053
77.617.188;70.360;55.708;72.802;98.138;133.242
77.636.719;94.780;53.266;73.413;99.664;124.389
77.656.250;101.496;55.403;73.718;98.443;90.201
77.675.781;97.833;61.813;74.328;95.391;41.056
77.695.313;95.085;69.444;75.244;93.559;0.5037
77.714.844;99.664;73.718;76.465;93.559;-0.6868
77.734.375;109.432;71.581;75.855;93.864;-0.9921
77.753.906;123.168;62.729;71.886;93.864;-11.447
77.773.438;140.873;51.435;67.308;94.170;-12.973
77.792.969;160.104;41.361;63.339;99.969;-15.415
77.812.500;174.451;34.646;59.371;108.516;-10.836
77.832.031;178.419;30.678;53.571;111.264;0.5037
77.851.563;173.840;26.709;46.245;105.159;16.636
77.871.094;169.872;19.383;36.783;91.422;20.910
77.890.625;167.430;0.9615;27.015;71.581;44.719
77.910.156;157.051;0.2289;20.910;52.656;100.580
77.929.688;135.989;0.1374;20.299;43.498;165.293
77.949.219;118.590;0.3205;22.741;42.582;214.744
77.968.750;117.674;0.3510;24.878;45.024;250.763
77.988.281;133.852;-0.0153;26.099;44.719;280.067
78.007.813;168.651;-0.9310;23.657;35.256;304.487
78.027.344;219.322;-24.267;16.331;12.973;317.918
78.046.875;255.037;-38.919;0.7479;-15.110;297.466
78.066.406;242.521;-42.582;0.3510;-39.835;250.153
78.085.938;185.134;-29.151;0.6258;-56.013;219.933
78.105.469;116.453;-0.6563;12.363;-66.087;210.775
78.125.000;60.287;13.584;17.247;-73.107;194.597
78.144.531;22.131;28.541;19.078;-80.433;179.640
78.164.063;0.1068;35.562;16.026;-90.507;188.187
78.183.594;-0.5952;36.783;0.9005;-104.243;207.418
78.203.125;-0.5037;34.646;0.0153;-120.421;211.996
78.222.656;0.0763;31.288;-0.8700;-135.379;203.755
78.242.188;0.7173;28.541;-16.331;-144.841;203.144
78.261.719;11.142;26.099;-23.046;-147.283;213.523
78.281.250;19.078;23.046;-28.541;-143.315;227.564
78.300.781;29.762;19.994;-31.899;-134.158;239.469
78.320.313;39.835;18.162;-33.120;-122.253;238.248
78.339.844;59.066;13.584;-33.425;-108.516;225.122
78.359.375;90.201;0.5037;-31.593;-91.422;211.996
78.378.906;120.421;-0.3510;-25.488;-67.918;210.470
78.398.438;140.873;-0.8089;-15.110;-36.477;220.238
78.417.969;154.609;-0.8700;-0.2289;-0.2900;230.311
78.437.500;161.020;-0.6563;11.447;25.794;223.596
78.457.031;152.167;-0.0763;23.657;47.466;194.902
78.476.563;129.884;0.7173;29.762;56.624;152.778
78.496.094;106.380;13.889;29.762;52.045;100.580
78.515.625;90.507;19.078;27.015;39.225;66.087
78.535.156;93.559;22.131;23.962;23.352;76.160
78.554.688;126.832;18.468;20.299;0.5342;113.400
78.574.219;171.093;10.836;15.110;-11.142;149.420
78.593.750;187.576;0.4426;0.9615;-23.962;169.261
78.613.281;164.377;0.2900;0.6563;-29.762;171.398
78.632.813;116.148;0.8700;0.6258;-29.457;167.735
78.652.344;61.813;20.299;0.7479;-27.320;172.009
78.671.875;12.973;32.814;0.8089;-27.320;189.408
78.691.406;-22.436;42.277;0.8089;-28.846;204.365
78.710.938;-41.972;46.856;0.8394;-28.541;198.260
78.730.469;-53.571;48.077;0.9005;-29.151;167.430
78.750.000;-63.645;47.161;0.7173;-37.393;112.790
78.769.531;-71.886;44.719;0.1984;-54.182;51.740
78.789.063;-71.581;41.361;-0.4731;-73.107;0.7784
78.808.594;-56.319;35.867;-13.278;-87.149;-14.805
78.828.125;-28.541;27.930;-21.520;-92.949;-22.131
78.847.656;0.4121;21.215;-27.320;-87.454;-10.836
78.867.188;29.762;18.773;-28.846;-70.971;18.773
78.886.719;44.719;18.468;-28.846;-51.435;48.993
78.906.250;61.508;13.889;-28.846;-34.341;68.834
78.925.781;79.823;0.2595;-31.288;-23.657;80.739
78.945.313;83.791;-11.752;-34.951;-17.857;78.602
78.964.844;69.139;-22.436;-36.783;-12.668;59.066
78.984.375;44.719;-26.404;-34.646;-0.7173;29.762
79.003.906;18.468;-25.183;-29.457;-0.3510;0.4731
79.023.438;-0.1068;-21.825;-24.878;-0.5037;-0.0763
79.042.969;-0.2595;-21.215;-23.962;-15.110;10.836
79.062.500;18.773;-27.015;-25.488;-30.067;30.067
79.082.031;56.624;-38.004;-27.930;-41.972;45.635
79.101.563;100.275;-47.466;-29.762;-47.466;53.571
79.121.094;140.263;-48.687;-29.457;-48.382;55.098
79.140.625;164.683;-40.751;-27.320;-47.466;48.993
79.160.156;174.451;-26.404;-23.962;-48.687;38.004
79.179.688;181.471;-11.142;-20.604;-53.266;27.015
79.199.219;179.945;0.1984;-19.078;-60.592;12.363
79.218.750;154.915;12.973;-19.383;-67.918;-18.468
79.238.281;119.811;19.994;-18.773;-69.444;-65.781
79.257.813;94.170;23.962;-15.720;-60.287;-107.295
79.277.344;72.192;28.236;-10.226;-42.277;-129.274
79.296.875;45.330;31.593;-0.5647;-24.267;-136.294
79.316.406;20.604;29.457;-0.5952;-17.247;-130.800
79.335.938;13.584;17.552;-12.057;-24.267;-116.758
79.355.469;24.573;0.2289;-21.215;-39.225;-106.990
79.375.000;40.751;-0.5647;-27.930;-51.740;-101.190
79.394.531;53.877;-0.3816;-29.762;-56.319;-94.170
79.414.063;61.813;0.0458;-29.151;-53.571;-96.306
79.433.594;62.118;0.1984;-28.541;-48.993;-113.095
79.453.125;52.656;-0.0458;-27.930;-44.414;-125.611
79.472.656;33.120;-0.4731;-27.015;-39.530;-124.084
79.492.188;0.5342;-0.8394;-25.183;-35.867;-116.453
79.511.719;-25.488;-0.9921;-22.741;-34.951;-99.359
79.531.250;-53.266;-10.531;-19.994;-34.951;-70.665
79.550.781;-70.971;-11.447;-17.857;-34.646;-42.277
79.570.313;-75.244;-13.278;-16.636;-35.256;-21.215
79.589.844;-64.255;-15.415;-16.331;-35.562;-0.2289
79.609.375;-41.972;-16.331;-15.110;-33.120;13.278
79.628.906;-16.331;-14.499;-12.057;-26.404;20.299
79.648.438;0.9005;-10.226;-0.8089;-16.026;16.331
79.667.969;33.425;-0.5342;-0.4121;-0.6868;0.3816
79.687.500;52.045;-0.0763;-0.1679;-0.1984;-11.142
79.707.031;59.676;0.2289;-0.1068;-0.0458;-19.078
79.726.563;56.319;0.2595;-0.1068;-0.0763;-0.6258
79.746.094;48.382;-0.1068;-0.2289;-0.4426;21.520
79.765.625;43.803;-0.8700;-0.5037;-10.226;42.888
79.785.156;45.024;-17.857;-0.7479;-15.110;47.772
79.804.688;50.519;-27.015;-0.8700;-19.689;41.056
79.824.219;55.403;-34.646;-0.8394;-25.488;35.867
79.843.750;55.098;-39.225;-0.6258;-32.509;45.635
79.863.281;51.435;-39.530;-0.2595;-37.088;56.624
79.882.813;51.129;-36.783;0.1679;-35.867;51.129
79.902.344;55.403;-31.899;0.8089;-26.404;41.361
79.921.875;59.066;-26.404;15.415;-0.9921;46.856
79.941.406;56.013;-21.825;20.910;0.5952;60.592
79.960.938;43.193;-19.078;24.573;16.026;65.476
79.980.469;23.352;-16.331;27.930;19.383;67.613
80.000.000;0.5952;-13.584;31.899;19.994;78.907
80.019.531;0.1679;-13.278;34.951;21.520;98.443
80.039.063;12.363;-12.973;39.225;27.320;118.284
80.058.594;32.814;-10.531;45.940;38.919;128.663
80.078.125;56.013;-0.6258;52.656;48.993;132.021
80.097.656;75.549;-0.1984;53.571;47.772;133.547
80.117.188;93.864;0.0458;48.993;34.035;124.084
80.136.719;104.853;0.0153;40.446;14.499;107.906
80.156.250;92.033;-0.0763;30.678;-0.3510;99.054
80.175.781;61.203;-0.1068;23.046;-15.720;88.370
80.195.313;29.457;-0.0763;17.857;-20.299;66.697
80.214.844;0.4121;-0.0153;13.584;-23.352;45.635
80.234.375;-15.110;0.1984;0.9615;-27.625;36.477
80.253.906;-30.067;0.5952;0.7479;-30.067;34.951
80.273.438;-40.140;10.836;0.7173;-29.457;40.140
80.292.969;-47.466;15.110;0.8089;-27.320;52.350
80.312.500;-51.129;18.162;10.531;-23.657;56.319
80.332.031;-44.109;19.689;15.110;-13.889;49.603
80.351.563;-25.794;18.468;21.520;0.2595;40.446
80.371.094;-0.5037;16.331;27.015;22.131;24.878
80.390.625;12.668;14.194;30.678;38.004;-0.3510
80.410.156;27.015;10.531;31.593;44.719;-23.046
80.429.688;36.477;0.5647;30.372;40.446;-0.4121
80.449.219;43.193;0.1679;28.236;30.678;41.972
80.468.750;48.687;0.0763;27.320;24.267;90.201
80.488.281;45.940;0.4121;29.762;26.404;132.631
80.507.813;33.425;10.531;35.256;36.477;164.683
80.527.344;19.994;16.331;40.446;49.298;182.082
80.546.875;0.9921;20.910;44.414;63.950;187.271
80.566.406;0.1984;25.183;48.687;79.823;187.576
80.585.938;-0.1679;28.236;51.435;94.780;187.576
80.605.469;-0.0763;28.541;50.824;107.295;180.861
80.625.000;0.2595;26.099;48.077;116.453;165.904
80.644.531;0.5342;20.910;44.719;120.116;151.252
80.664.063;0.3510;14.499;41.667;117.674;137.821
80.683.594;0.0458;0.7784;39.225;113.095;131.716
80.703.125;0.3510;0.0763;38.004;109.432;135.073
80.722.656;22.436;-0.6868;39.225;109.127;131.105
80.742.188;59.676;-18.162;41.972;111.264;114.621
80.761.719;95.696;-31.288;45.635;114.621;102.106
80.781.250;109.432;-37.088;51.740;120.421;117.063
80.800.781;103.938;-32.814;61.508;129.884;166.514
80.820.313;91.728;-22.741;71.886;139.347;230.922
80.839.844;76.160;-10.836;78.907;143.926;284.951
80.859.375;58.150;0.0153;81.654;141.484;324.939
80.878.906;40.446;10.531;81.044;134.768;356.685
80.898.438;23.046;19.078;77.686;126.526;374.084
80.917.969;0.4426;26.099;70.360;117.674;375.000
80.937.500;-13.278;30.983;59.982;105.464;360.348
80.957.031;-23.657;31.899;47.161;89.591;320.665
80.976.563;-24.573;28.541;34.646;73.718;258.394
80.996.094;-17.857;22.436;24.573;62.118;179.029
81.015.625;-0.4731;16.026;17.247;52.045;73.718
81.035.156;11.447;0.9921;0.9921;39.835;-40.751
81.054.688;25.794;0.5037;0.2595;26.099;-110.958
81.074.219;35.867;0.2289;-0.0763;15.720;-113.095
81.093.750;42.277;0.2289;0.0153;12.363;-80.433
81.113.281;46.856;0.3816;0.5952;16.636;-53.571
81.132.813;54.182;0.6563;16.026;27.930;-37.088
81.152.344;64.560;10.531;28.236;41.972;-18.773
81.171.875;74.634;13.278;38.919;51.740;-17.857
81.191.406;87.149;12.973;44.109;53.571;-46.245
81.210.938;112.179;0.8700;43.803;48.382;-74.634
81.230.469;137.821;0.2900;41.056;42.582;-80.433
81.250.000;140.263;-0.1984;37.393;40.446;-70.055
81.269.531;118.284;-0.3510;32.509;41.056;-53.571
81.289.063;86.233;-0.2289;27.015;40.446;-34.341
81.308.594;54.182;-0.0458;21.520;37.698;-17.857
81.328.125;27.015;0.2900;17.857;37.393;-0.9615
81.347.656;0.9005;0.9005;19.383;45.635;-10.226
81.367.188;0.3205;14.805;25.794;62.118;-21.215
81.386.719;0.6563;17.552;31.899;77.076;-32.509
81.406.250;16.026;15.415;32.509;83.791;-28.236
81.425.781;30.678;0.9615;28.541;81.960;-11.447
81.445.313;44.414;0.3816;23.657;75.244;0.3205
81.464.844;50.824;0.0153;18.773;63.645;-0.0153
81.484.375;51.740;-0.4121;12.363;47.161;-39.530
81.503.906;50.519;-0.8700;0.5952;29.762;-104.548
81.523.438;46.245;-11.752;0.1374;16.941;-146.673
81.542.969;41.667;-14.805;-0.1374;10.531;-130.800
81.562.500;37.698;-19.078;-0.3510;0.9921;-77.991
81.582.031;29.762;-19.994;-0.4121;12.057;-19.994
81.601.563;17.247;-17.552;-0.2900;14.499;27.320
81.621.094;0.7173;-16.331;-0.1068;18.773;56.624
81.640.625;0.0763;-17.247;0.1374;26.099;70.665
81.660.156;-0.1984;-16.941;0.4731;35.562;73.107
81.679.688;-0.4121;-15.110;0.7173;43.498;61.203
81.699.219;-0.9310;-14.499;0.6868;43.803;36.172
81.718.750;-19.994;-15.415;0.3816;36.172;-0.1984
81.738.281;-34.951;-18.162;-0.0153;25.794;-43.193
81.757.813;-51.435;-22.131;-0.4121;15.720;-69.750
81.777.344;-67.613;-27.930;-0.8700;0.3205;-82.570
81.796.875;-81.654;-36.172;-14.499;-13.278;-98.138
81.816.406;-91.422;-46.551;-19.689;-28.846;-130.800
81.835.938;-97.222;-57.234;-22.741;-36.477;-166.209
81.855.469;-101.801;-65.171;-22.436;-33.730;-179.335
81.875.000;-109.432;-70.055;-19.994;-24.267;-160.714
81.894.531;-122.558;-73.718;-19.078;-16.636;-106.990
81.914.063;-137.210;-79.518;-19.078;-13.278;-30.678
81.933.594;-153.694;-86.538;-18.468;-10.836;30.678
81.953.125;-177.198;-94.475;-17.552;-0.8089;60.592
81.972.656;-204.365;-103.022;-16.941;-0.4731;78.602
81.992.188;-223.291;-113.706;-17.552;-0.3205;100.580
82.011.719;-216.575;-128.053;-20.299;-0.6258;117.063
